Time,A_x [g],A_y [g],A_z [g]
20.479108,-0.046784,0.842112,0.46784
20.479846,-0.046784,0.888896,0.514624
20.480583,0.0,0.842112,0.514624
20.481321,0.0,0.795328,0.514624
20.482058,0.0,0.842112,0.514624
20.482796,0.0,0.842112,0.514624
20.483533,0.0,0.842112,0.514624
20.484271,0.0,0.795328,0.561408
20.485008,0.0,0.842112,0.514624
20.485746,0.0,0.795328,0.46784
20.486483,0.046784,0.842112,0.46784
20.487221,0.046784,0.842112,0.514624
20.487959,0.0,0.795328,0.514624
20.488696,0.0,0.795328,0.514624
20.489434,0.0,0.842112,0.46784
20.490171,0.046784,0.842112,0.46784
20.490909,0.046784,0.842112,0.46784
20.491646,0.0,0.795328,0.514624
20.492384,0.0,0.842112,0.514624
20.493121,0.0,0.795328,0.514624
20.493859,0.0,0.795328,0.421056
20.494596,0.0,0.842112,0.46784
20.495334,0.0,0.842112,0.46784
20.496071,0.0,0.842112,0.46784
20.496809,0.0,0.842112,0.46784
20.497546,0.0,0.795328,0.46784
20.498284,0.0,0.795328,0.46784
20.499021,0.0,0.842112,0.46784
20.499759,0.0,0.888896,0.514624
20.500497,0.0,0.842112,0.46784
20.501234,0.0,0.842112,0.514624
20.501972,0.0,0.842112,0.46784
20.502709,0.0,0.842112,0.46784
20.503447,0.0,0.795328,0.46784
20.504184,0.0,0.842112,0.46784
20.504922,0.0,0.842112,0.514624
20.505659,0.0,0.795328,0.514624
20.506397,0.0,0.842112,0.514624
20.507134,0.0,0.842112,0.46784
20.507872,0.0,0.795328,0.514624
20.508609,0.046784,0.842112,0.421056
20.509347,0.0,0.795328,0.421056
20.510084,0.0,0.795328,0.46784
20.510822,0.046784,0.795328,0.46784
20.511559,0.0,0.795328,0.421056
20.512297,0.046784,0.842112,0.46784
20.513035,0.0,0.842112,0.46784
20.513772,0.046784,0.842112,0.46784
20.51451,0.0,0.842112,0.46784
20.515247,-0.046784,0.795328,0.46784
20.515985,-0.046784,0.842112,0.514624
20.516722,0.0,0.842112,0.561408
20.51746,0.046784,0.795328,0.514624
20.518197,0.046784,0.842112,0.514624
20.518935,0.0,0.842112,0.514624
20.519672,0.046784,0.842112,0.46784
20.52041,0.046784,0.795328,0.514624
20.521147,0.046784,0.842112,0.46784
20.521885,0.046784,0.842112,0.421056
20.522622,0.0,0.842112,0.421056
20.52336,0.046784,0.842112,0.46784
20.524097,0.046784,0.842112,0.46784
20.524835,0.046784,0.842112,0.46784
20.525573,0.0,0.795328,0.514624
20.52631,0.046784,0.795328,0.46784
20.527048,0.0,0.795328,0.46784
20.527785,-0.046784,0.842112,0.421056
20.528523,-0.046784,0.888896,0.46784
20.52926,0.0,0.842112,0.46784
20.529998,0.0,0.842112,0.514624
20.530735,-0.046784,0.795328,0.514624
20.531473,-0.046784,0.842112,0.46784
20.53221,-0.046784,0.842112,0.421056
20.532948,0.0,0.795328,0.421056
20.533685,-0.046784,0.795328,0.46784
20.534423,-0.046784,0.842112,0.46784
20.53516,-0.046784,0.842112,0.514624
20.535898,-0.046784,0.795328,0.46784
20.536635,0.046784,0.795328,0.514624
20.537373,0.046784,0.842112,0.46784
